date,close,high,low,open,volume,AD,OBV,ADOSC,MULT,SUM,ASIT,VAR
1992/1/16,306.85,306.85,306.63,306.85,378,518863.6367034226,372402.0,3363.887874514505,94089.4155,8636.819999999998,402.9248861917485,4.056216000128188
1992/1/17,307.38,307.38,306.85,307.37,250,519113.6367034226,372652.0,2978.3476088811876,94319.55300000001,8677.539999999997,394.1568579395585,2.3423760001314804
1992/1/20,307.39,307.39,307.38,307.38,445,519558.6367034226,373097.0,2691.45862667833,94485.5382,8715.579999999996,385.53649516112097,0.3678960001416272
1992/1/21,307.87,307.87,307.39,307.87,534,520092.6367034226,373631.0,2499.325986079173,94636.1593,8753.179999999997,375.42878369886114,0.1923840001109056
1992/1/22,307.95,307.95,307.87,307.95,312,520404.6367034226,373943.0,2292.787543463288,94808.5665,8788.219999999998,366.4001556386071,0.1575360001588706
1992/1/23,308.53,308.53,307.95,308.53,413,520817.6367034226,374356.0,2131.2684038964803,95011.8135,8823.039999999999,358.99793331290647,0.18038400018122047
1992/1/24,309.05,309.05,308.53,309.05,722,521539.6367034226,375078.0,2101.167991901282,95351.1965,8857.679999999997,350.6805200244587,0.33001600013813004
1992/1/27,311.61,311.61,309.05,311.6,562,522101.6367034226,375640.0,2076.6570968213487,96303.0705,8892.289999999999,344.94297400867083,1.8829760001535758
1992/1/28,311.84,311.84,311.61,311.67,664,522765.6367034226,376304.0,2089.115630941291,97172.4624,8926.279999999999,335.22630280887853,2.60710400014068
1992/1/29,312.42,312.58,311.84,312.41,401,522993.23129801726,376705.0,1976.7091630939974,97474.94719999998,8960.019999999999,323.5402441557985,2.5034000001469394
1992/1/30,312.73,312.73,312.42,312.73,391,523384.23129801726,377096.0,1875.4329568751853,97703.1066,8993.239999999998,316.4399452411729,1.6970000001310837
1992/1/31,313.24,313.24,312.73,313.24,354,523738.23129801726,377450.0,1776.144240069727,97959.5452,9026.309999999998,309.02163396882383,0.34949600011168513
1992/2/3,314.18,314.18,313.24,314.18,305,524043.23129801726,377755.0,1671.1039250066387,98413.7432,9057.659999999998,302.4903046300704,0.627056000099401
1992/2/7,314.72,314.72,314.18,314.72,327,524370.2312980173,378082.0,1580.25980293483,98878.7296,9086.729999999998,295.33125283690435,0.7537760000996059
1992/2/10,315.56,315.56,314.72,315.55,354,524724.2312980173,378436.0,1512.0726800023115,99313.0432,9116.069999999998,289.0537939878921,1.027584000097704
1992/2/11,316.43,316.43,315.56,316.12,296,525020.2312980173,378732.0,1440.8986133478463,99852.6508,9145.35,282.64456370615073,1.2111040000891078
1992/2/12,316.44,316.44,316.43,316.43,270,525290.2312980173,379002.0,1366.7002575939987,100131.1092,9173.759999999998,275.62635880062055,0.8194240001030266
1992/2/13,317.04,317.57,317.04,317.24,1020,524270.23129801726,380022.0,887.555452277069,100682.3928,9199.95,263.2135774985161,0.6569760001148097
1992/2/14,319.68,319.68,317.04,319.45,457,524727.2312980173,380479.0,756.2638998950133,101351.3472,9227.92,257.7037819709464,1.9783200000820216
1992/2/17,319.77,319.77,319.68,319.77,6369,531096.2312980173,386848.0,2660.3024557481986,102224.0736,9254.94,252.9282540276463,2.338696000093478
1992/2/18,337.11,339.16,319.77,338.98,7407,536937.0270690335,394255.0,5055.816659761593,108453.1932,9298.3,273.53327339120546,58.83645600012096
1992/2/19,342.41,342.41,337.11,340.5,9401,546338.0270690335,403656.0,8567.40731960698,115429.8351,9344.19,295.7542353049122,108.90661600013846
1992/2/20,347.99,348.01,342.41,345.22,10341,556605.162783319,413997.0,12491.927833215916,119162.1041,9394.5,323.62299432637764,136.36545600014506
1992/2/21,359.59,359.93,347.99,358.91,11582,567527.5513930343,425579.0,16437.089161582062,125252.0407,9455.32,369.0756180792597,172.3163840001653
1992/2/24,360.5,361.62,359.59,361.11,30157,564407.8617378622,455736.0,15564.10943639686,130034.9358,9516.16,410.5652492219224,85.7732800001686
1992/2/25,360.37,361.29,357.07,359.66,4862,567149.9375672461,450874.0,14664.541000316267,129005.8203,9575.91,451.01483581365926,56.875056000222685
1992/2/26,360.1,360.76,359.27,359.85,5753,567806.320117582,445121.0,13172.244633361464,129610.2452,9634.18,492.6113070931843,23.71692000022449
1992/2/27,362.45,363.03,360.1,361.0,9524,573559.7262609267,454645.0,13194.912198547625,130727.103,9693.570000000003,540.3132396851,0.9510960002517096
1992/2/28,364.66,364.67,362.45,364.15,9862,583332.87941408,464507.0,15114.287460441003,132174.6415,9752.490000000002,587.4898563090312,3.0115440001973184
1992/3/2,365.39,365.39,364.66,365.15,3405,586737.87941408,467912.0,15608.869389357278,133243.11740000002,9811.250000000002,635.3376912480951,4.654584000236356
1992/3/3,367.0,367.25,365.39,366.79,2989,588923.384790424,470901.0,15087.598308263696,134189.4775,9871.4,660.0222690222173,5.789640000235523
1992/3/4,368.32,368.32,366.95,367.56,5614,594537.384790424,476515.0,15289.023928883253,135155.024,9932.340000000002,684.4430733231366,4.040424000209897
1992/3/5,369.76,369.88,368.11,369.31,8360,601763.82546839,484875.0,16280.836086772964,136156.5268,9994.710000000003,704.5129809671927,3.484864000231028
1992/3/6,371.76,371.76,369.76,370.79,5237,607000.82546839,490112.0,16872.81959802122,137461.97759999998,10058.600000000002,709.3296979996782,4.8310240002174405
1992/3/9,373.53,374.06,371.88,372.26,20968,617773.3759271051,511080.0,19008.73167148477,139105.4328,10124.180000000002,720.3688341821143,5.482224000268617
1992/3/10,375.23,375.23,373.53,374.48,5011,622784.3759271051,516091.0,19748.856458675702,140159.6619,10190.88,734.2337052419829,6.199880000262056
1992/3/11,376.14,376.25,374.98,375.87,4001,626092.2893129317,520092.0,19308.802089046334,141086.225,10257.97,748.7439408016187,5.349064000241924
1992/3/12,376.92,377.57,376.14,377.55,10326,627031.0165856594,530418.0,17672.120152879856,142019.17979999998,10323.28,759.9065212938448,3.458824000263121
1992/3/13,376.38,377.19,376.38,376.58,2527,624504.0165856594,527891.0,14591.966619640938,141966.7722,10387.82,766.3668354907209,1.4112400002777576
1992/3/16,377.05,377.42,376.38,377.0,2646,625267.2858164286,530537.0,12248.21978222963,142053.3396,10452.45,773.5138358011766,0.4228240002412349
1992/3/17,377.49,377.84,377.03,377.5,890,625388.1500139595,531427.0,10214.396522300318,142457.0152,10517.21,778.0769893936173,0.23298400023486465
1992/3/18,377.66,378.32,377.49,377.94,4028,623010.1741103452,535455.0,7697.1677173337675,142812.0168,10581.63,781.2823813533103,0.20380000022123568
1992/3/19,377.31,377.96,376.21,377.26,13628,626514.5169674886,521827.0,7082.667959180893,142192.33159999998,10644.759999999998,782.0951725525968,0.20005600023432635
1992/3/20,377.99,378.03,377.31,377.91,3160,629323.4058563777,524987.0,7081.140162839439,142634.4993,10708.03,783.4998558276351,0.10088000024552456
1992/3/23,378.89,379.04,377.45,378.61,10290,637671.896422415,535277.0,9093.113047817142,143068.64800000002,10771.36,779.2763760238612,0.31137600023066625
1992/3/24,378.69,379.5,378.05,378.53,4378,637158.6136637944,530899.0,8926.228982309112,143469.975,10833.62,773.5398651953551,0.3603360002452973
1992/3/25,378.12,379.02,378.12,378.33,11820,625338.6136637944,519079.0,4285.5737753002895,143315.0424,10895.3,740.3818851910125,0.3117600003024563
1992/3/26,379.13,379.34,377.64,379.29,10225,633037.4371932064,529304.0,4447.1519704005905,143253.9576,10957.389999999998,706.5938744952185,0.1938240003073588
1992/3/27,380.77,380.79,379.13,379.65,1892,634883.8468317605,531196.0,4696.459574263426,144368.91270000002,11018.479999999998,669.3988658942867,0.7920800002466422
1992/3/30,381.44,381.56,380.76,381.54,12655,643742.3468317604,543851.0,7190.111814546865,145282.7856,11080.149999999998,617.1449497819602,1.5978800002485514
1992/3/31,381.24,382.06,381.24,381.87,17391,626351.3468317604,526460.0,2023.0957478858766,145656.5544,11124.279999999995,564.5347858995827,1.6794800002535344
1992/4/1,381.01,381.85,381.01,381.55,4065,622286.3468317604,522395.0,-1568.0104382832071,145488.6685,11162.879999999996,511.8395998911103,0.6806960002577398
1992/4/2,381.12,381.58,381.01,381.47,1673,621259.0661300061,524068.0,-3221.4149706120365,145385.7958,11196.009999999998,458.95056843543466,0.05026400031056255
1992/4/3,381.33,381.57,381.12,381.44,1700,621145.7327966726,525768.0,-3641.0124334788416,145423.9584,11217.749999999998,402.0898603786423,0.02293600028497167
1992/4/6,381.47,382.08,381.33,381.97,5298,617825.6527966732,531066.0,-4538.053901607869,145698.56639999998,11238.719999999998,345.07934919049376,0.025624000321840867
1992/4/7,381.93,382.1,381.47,381.95,10613,622711.0020030219,541679.0,-2938.045763676404,145759.687,11260.279999999995,287.4097802418326,0.10345600030268542
1992/4/8,382.43,382.59,381.92,382.53,1866,623685.778122425,543545.0,-1706.24587256019,146118.7728,11282.609999999995,254.54009678217625,0.2204640003037639
1992/4/9,381.65,382.88,381.65,381.93,3168,620517.778122425,540377.0,-2055.2144741434604,146126.152,11301.809999999996,219.53027600640374,0.15177600033348426
1992/4/10,382.03,382.04,381.2,381.52,7066,627415.540027186,547443.0,183.60574710043147,145633.64800000002,11319.179999999995,188.22866304669773,0.10921600030269474
1992/4/13,391.11,392.28,382.03,387.27,20593,643307.308807674,568036.0,6139.267199846334,149862.7284,11344.899999999998,185.8919685034275,13.312160000292351
1992/4/14,400.61,400.61,391.1,393.1,9415,652722.308807674,577451.0,11013.240775983664,156678.57100000005,11378.509999999998,194.8820303317651,54.94614400033606
1992/4/15,406.72,406.72,398.23,400.35,10566,663288.308807674,588017.0,15367.844441132387,161968.1056,11416.909999999998,211.68613775969837,99.44542400032516
1992/4/16,410.55,410.61,403.52,404.07,39211,701835.6529543594,627228.0,28017.260492535654,165689.3472,11457.699999999995,234.50925426972321,108.53158400038956
1992/4/17,414.42,414.42,406.19,408.56,15678,717513.6529543594,642906.0,35633.45246878825,168333.2598,11500.359999999995,268.3937175543222,66.83917600038693
1992/4/20,413.85,420.99,413.64,417.19,10170,707924.7958115024,632736.0,32458.762598274625,174138.30359999998,11540.679999999995,308.6131098688772,26.125480000395328
1992/4/21,410.06,421.55,402.89,417.99,51257,696058.2234642354,581479.0,24433.501668181845,169838.2795,11575.509999999995,336.2149424558847,7.83028000043123
1992/4/22,399.88,410.06,399.87,400.12,50596,645561.5286654129,530883.0,2862.0827909565996,163970.6922,11599.249999999995,340.7748323993359,27.354376000439515
1992/4/23,407.25,408.86,394.6,407.13,54718,687923.8512460581,585601.0,7256.142908573615,161336.15600000002,11629.579999999994,359.3740667388804,28.043416000466088
1992/4/24,414.4,415.05,397.74,405.88,34706,720023.3925516617,620307.0,18607.554016784186,165081.98700000002,11667.599999999995,388.96272729035866,28.00085600046441
1992/4/27,424.58,424.92,413.47,422.45,37257,755067.7497569015,657564.0,32710.19457937544,175691.6724,11715.129999999996,415.0714356343972,66.86062400045921
1992/4/28,436.09,436.31,424.58,434.9,42392,795869.5980092458,699956.0,48488.20883714722,185248.4998,11773.729999999998,440.9716993591185,163.04668000043603
1992/4/29,444.16,446.12,436.09,445.25,52899,828094.2131637825,752855.0,60788.11868839293,194548.4708,11840.229999999998,466.2667550223032,183.45090400049233
1992/4/30,445.38,448.94,433.66,435.73,45704,852501.5848915313,798559.0,68059.68929651415,194687.3204,11908.299999999996,493.3911949112291,140.8368160004611
1992/5/4,453.62,456.24,445.38,454.86,64362,885808.6235655644,862921.0,75444.87236916402,203200.1712,11983.929999999997,524.651448179573,96.37702400053968
1992/5/5,449.21,455.36,439.96,447.42,49359,895744.5261629667,813562.0,74768.88241904299,200340.1856,12054.249999999998,543.961831369277,33.974456000491045
1992/5/6,449.96,454.08,446.39,449.78,33687,893335.1828599757,847249.0,66928.56071403797,202696.7712,12125.519999999995,577.0591159518323,11.48286400048528
1992/5/7,454.65,457.05,449.55,452.86,34414,905724.2228599756,881663.0,61578.70904253237,205466.8275,12202.049999999996,641.5597789737133,11.021304000518283
1992/5/8,468.11,468.42,454.65,461.05,48634,952168.4567016604,930297.0,68569.77966813138,212967.15300000002,12291.029999999995,717.5219200964383,46.552840000542346
1992/5/11,491.5,491.5,468.11,483.29,30950,983118.4567016604,961247.0,75043.87404513733,230076.065,12401.759999999995,818.349013110551,253.55946400051468
1992/5/12,506.53,506.68,491.5,502.8,33278,1015738.7887174705,994525.0,81249.39338211238,249033.22,12526.849999999995,923.5366153014688,470.27492000057833
1992/5/13,514.04,517.86,499.4,505.27,33897,1035606.9111443392,1028422.0,82723.38175741385,258619.284,12659.649999999998,1029.0144348870729,507.2362640005885
1992/5/14,523.36,523.5,511.91,514.48,33010,1067819.4305576263,1061432.0,86055.50756449997,267984.885,12801.999999999998,1141.2155124391718,374.4335760005925
1992/5/15,544.35,544.56,523.36,529.39,63283,1129848.7107463062,1124715.0,99332.01113066055,285000.9216,12965.229999999998,1282.536760072961,310.33098400058225
1992/5/18,571.82,571.85,544.35,560.09,29992,1159775.2736553971,1154707.0,105255.21341237694,311286.54750000004,13155.719999999998,1454.932928422228,556.8170000006794
1992/5/19,598.11,598.11,571.82,590.41,47790,1207565.2736553971,1202497.0,113315.5949446815,342011.2602,13372.36,1666.7393580726493,964.9707440006897
1992/5/20,616.99,623.88,598.11,617.28,65646,1238108.3679510895,1268143.0,116029.86330700967,373148.8668,13607.419999999998,1881.2981502864272,1166.0938640006352
1992/5/21,1266.49,1334.98,604.01,1260.32,89657,1310964.109541032,1357800.0,129773.44875139765,806341.2698,14491.479999999998,3092.820435294772,75385.75673600094
1992/5/22,1339.99,1349.71,1262.44,1306.37,93725,1383811.2133567762,1451525.0,146776.86230625678,1703927.8924,15449.819999999998,4289.289560398549,120913.5505600007
1992/5/25,1421.57,1428.79,1339.99,1411.98,88969,1458312.7318252446,1540494.0,164094.48169991586,1914564.3121,16489.359999999993,5543.058833714009,132143.84656000067
1992/5/26,1301.35,1429.01,1291.0,1332.39,68128,1400403.1913571623,1472366.0,137835.51933021238,1844851.91,17399.599999999995,6581.395073831758,84541.81225600094
1992/5/27,1193.17,1285.61,823.36,1250.56,64528,1439122.783266303,1407838.0,126882.58493822278,1058519.8495999998,18192.16,7346.589058364807,5762.7951040007165
1992/5/28,1160.17,1184.18,1114.94,1123.04,48389,1453952.572116678,1359449.0,115585.62778132643,1320289.6492,18945.609999999993,8087.229620559002,9188.510560001014
1992/5/29,1234.71,1253.37,1154.01,1243.65,51615,1486180.7786384176,1411064.0,110710.79031211976,1446401.5136999998,19769.769999999997,8924.580337312103,8572.496224000584
1992/6/1,1183.24,1249.58,1129.28,1175.69,39394,1482126.7660033384,1371670.0,97362.00820790812,1411125.7023999996,20538.59,9625.535646844102,2467.0536160003394
1992/6/2,1141.02,1184.28,1138.58,1155.88,34033,1451727.9244278462,1337637.0,73377.69246326432,1348397.5224,21265.76,10234.334302134585,1011.8985359999353
1992/6/3,1059.07,1141.02,1033.47,1075.9,41002,1430245.2400949774,1296635.0,50059.828056064434,1179209.9394,21914.77,10665.696193786429,3314.7710160000715
1992/6/4,1104.46,1118.93,1050.45,1087.49,43184,1455179.459721146,1339819.0,43903.423583621385,1175380.0185,22619.349999999995,10121.66304858812,3710.445720000193
1992/6/5,1105.76,1143.07,1099.91,1125.01,44007,1423102.068154881,1383826.0,27187.231384390034,1257274.1237,23317.859999999993,9568.936135336362,1717.9103200002573
1992/6/8,1093.46,1121.41,1085.19,1092.07,28747,1407482.4944387018,1355079.0,12907.358267339643,1216942.9179000002,23996.91999999999,8879.699789838884,690.1807040001731
1992/6/9,1126.62,1144.39,1079.65,1116.92,35100,1423313.8197399064,1390179.0,10929.435654625762,1235540.6635000005,24698.959999999992,8432.579618263286,491.42614399991
1992/6/10,1187.02,1206.51,1134.73,1199.23,58732,1450151.512690589,1448911.0,17665.966374221258,1369063.0923,25449.88999999999,8318.23091980207,1124.8298239998983
1992/6/11,1178.3,1188.68,1172.09,1179.28,34897,1441379.9340287445,1414014.0,16024.866060358008,1393239.9412,26184.02999999999,8205.026093204775,1435.9029759999828
1992/6/12,1171.71,1178.3,1153.97,1164.12,47202,1463011.7589362662,1366812.0,20779.55421522912,1359722.851,26910.359999999986,7947.093396784102,1275.1960159996524
1992/6/15,1171.85,1181.86,1152.69,1174.41,37747,1474852.1788882716,1404559.0,24603.009880111782,1362318.2034,27628.589999999986,7768.7493011571205,440.9382799998857
1992/6/16,1166.7,1171.75,1135.61,1171.75,35158,1500184.6171837891,1369401.0,31990.834847945487,1330651.0174999998,28346.07999999999,7602.293904328285,48.98794399970211
1992/6/17,1169.57,1186.59,1166.26,1171.29,34755,1476746.7888512756,1404156.0,24647.378333719214,1383872.4534,29065.68999999999,7593.065717273533,14.61842399998568
1992/6/18,1168.43,1172.86,1158.32,1167.16,29101,1488114.992427617,1375055.0,23019.72195821558,1358547.1951999995,29779.46999999999,7542.3155761216385,3.856175999855623
1992/6/19,1171.94,1171.94,1161.8,1169.97,25146,1513260.992427617,1400201.0,28262.16053567175,1361559.892,30483.299999999985,7483.874213163901,4.0539759998209774
1992/6/22,1169.9,1180.21,1165.74,1173.68,27924,1501392.8099811766,1372277.0,24061.267308430048,1375818.0054,31161.699999999986,7432.665812939228,2.9838160001672804
1992/6/23,1158.17,1172.46,1154.62,1162.83,19490,1489659.4803847643,1352787.0,16421.99999766075,1353745.7652,31813.339999999986,7273.946359832515,23.5240559997037
1992/6/24,1151.06,1158.17,1144.46,1150.89,16975,1489028.0252425326,1335812.0,11603.0185527578,1325479.2382,32450.359999999986,6996.654111747253,63.772199999308214
1992/6/25,1160.23,1160.23,1148.02,1153.48,19846,1508874.0252425326,1355658.0,14891.433547774097,1331967.2446,33087.22999999999,6721.35280006461,59.672199999913566
1992/6/26,1164.67,1207.82,1160.23,1164.29,29061,1485235.6283104038,1384719.0,7361.619426623918,1401348.9986,33707.54999999999,5455.401886548059,39.979223999893286
1992/6/29,1169.51,1173.49,1156.68,1168.89,53610,1513459.810344907,1438329.0,12592.424349256558,1357352.4132,34305.23999999998,4192.931961656869,38.584895999869325
1992/6/30,1191.19,1193.16,1169.51,1186.62,58976,1562610.6331778874,1497305.0,29226.431414531544,1395412.5516,34898.319999999985,2907.856132220349,179.2500959997997
